Date,ID,Url,Tweet_Content,Username,Reply_Count,Retweet_Count,Language,Source,Like_Count
2023-01-25 03:19:11+00:00,1.61809E+18,https://twitter.com/CurmudgeonRPG/status/1618086048139210752,@elonmusk You're supposed to be better than the bad actors in the #twitterfiles so whatever secret back channel was pulled to get @TheQuartering &amp; @BrittanyVenti locked out is ridiculous and hypocritical to the max. #FreeTheQuartering &amp; cut this special treatment crap off.,CurmudgeonRPG,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-01-25 03:19:10+00:00,1.61809E+18,https://twitter.com/PoetListo/status/1618086046901891073,"@Tesla I'M GOING TO ANSWER EVERY QUESTION/SLIGHT AT @elonmusk 

He'll make H2o or build underground aquifers to trap dessert flood water once a year in AZ

He isn't against fossil fuel through a green transition, but he likes Nuclear &amp; Geo Thermals reliability #ICP
@dfinity  @dominic_w",PoetListo,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-01-25 03:19:10+00:00,1.61809E+18,https://twitter.com/EricNewcomer/status/1618086046826364928,What happened to free speech? @elonmusk @DavidSacks,EricNewcomer,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2
2023-01-25 03:19:09+00:00,1.61809E+18,https://twitter.com/Eduardo70899133/status/1618086039905763331,@ryangrim @VaushV @elonmusk @MazMHussain Elon Musk is totally in favor of free speech guys.,Eduardo70899133,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-01-25 03:19:08+00:00,1.61809E+18,https://twitter.com/CCKuntz/status/1618086037552762882,This is a useless response to my question. I am deeply repulsed with @Twitter regarding their RACIST response! This is blatant transphobia!!Shame on them! @elonmusk HELP NOW!!! https://t.co/0Dyhz8IVRQ,CCKuntz,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
2023-01-25 03:19:06+00:00,1.61809E+18,https://twitter.com/S4njuBajaj/status/1618086030393102337,@DerrickLoftus @elonmusk @TeslaUniverse_ @WholeMarsBlog @Kristennetten Free works for me too 😀,S4njuBajaj,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:19:06+00:00,1.61809E+18,https://twitter.com/blueracer66/status/1618086026769235968,"I think @nayibbukele should contact @elonmusk and start making @Tesla cars in #ElSalvador. They can work a deal to make a factory and a #Supercharger network. ES is located in a strategic geographical location. It's the safest #LatAm country, and it's modernizing itself. 🙂 https://t.co/bix6oMr3od",blueracer66,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:19:06+00:00,1.61809E+18,https://twitter.com/MandalorianGe0/status/1618086026697936897,@ryangrim @elonmusk @MazMHussain Musk has always said he would follow the rules of other countries. When Brazil demanded Bolsonaro supporters be taken down twitter did that. The issue of free speech in each of those countries are theirs to decide. Free speech here is ours and we should fight about it.,MandalorianGe0,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:19:05+00:00,1.61809E+18,https://twitter.com/Lock_him_up2016/status/1618086023124353026,@RadioFreeTom @elonmusk You don’t wanna go to mars with Elon?! 🤷‍♀️🤣,Lock_him_up2016,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:19:04+00:00,1.61809E+18,https://twitter.com/MbsrlM/status/1618086021668962304,@elonmusk We support you! Please take some time for yourself! Your plate is full!💕,MbsrlM,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:19:04+00:00,1.61809E+18,https://twitter.com/Gamers_N_more/status/1618086020821692418,@__GrayBush @gvtmonkey @FightHaven @elonmusk Goat response 😂 https://t.co/7Kojb4gJbe,Gamers_N_more,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:19:04+00:00,1.61809E+18,https://twitter.com/bwest4619/status/1618086020414832642,@Infantry_bucky Elon Musk is saving AMERICA but he can't do it overnight. Republicans are so inpatient that's what helped fuel the predicament we're in now🇺🇲,bwest4619,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:19:04+00:00,1.61809E+18,https://twitter.com/namish_thakur/status/1618086019009740801,@narendramodi BJP have strong ellegations that BJP run rackets to actually make kids disable and make them Beg on street. There is BIG industry in big cities and Politicians know about this disgrace acts in the society. Do you know about this? @elonmusk,namish_thakur,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:19:03+00:00,1.61809E+18,https://twitter.com/velosterapter/status/1618086015910174722,"@theblaze When Elon Musk sold Tesla Stock just to make a point about taxes, Tesla stock price took a huge hit.
Now imagine the stock market crash cause when stocks have to be sold to pay the CA wealth tax. Said tax will hit 100% of the Hollywood A list in 2026.",velosterapter,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:19:02+00:00,1.61809E+18,https://twitter.com/HZardoz/status/1618086010327552000,@Orangezipple1 @cliboyer @pvtjokerus @TomFitton @44MagnumBlue1 @RonColeman @elonmusk https://t.co/md7t8FZ5O2,HZardoz,0,0,qme,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
2023-01-25 03:19:01+00:00,1.61809E+18,https://twitter.com/ThorSpirit/status/1618086008444293120,@DDayCobra @TheQuartering @elonmusk Why is Elon doing Eliza's bidding? Maybe there's something there worth looking into...🤷‍♂️,ThorSpirit,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:19:01+00:00,1.61809E+18,https://twitter.com/LAdair_SD/status/1618086007156658176,"@Pwrfulwoman2 @elonmusk The Twitter app will close for no apparent reason. I don't have to reboot my phone, though. Occasionally attempting to reopen Twitter triggers a pop-up to clear my cache,  telling me the is a bug in the app. My OS is Android. @elonmusk",LAdair_SD,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:19:00+00:00,1.61809E+18,https://twitter.com/tsutarius/status/1618086004463915013,"@thevivafrei @elonmusk @TheQuartering Wha makes it worse is that Elon ISNT addressing it.
It MUST be addressed properly.",tsutarius,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:59+00:00,1.61809E+18,https://twitter.com/blueboy019/status/1618085999330078720,@elonmusk all I need is a like from you on my pinned tweet and I’ll use the profits to buy a Tesla… I heard you could use some business right now,blueboy019,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:58+00:00,1.61809E+18,https://twitter.com/RpsAgainstTrump/status/1618085996452777985,"@ryangrim @elonmusk @MazMHussain Free speech absolutist,” my a$$",RpsAgainstTrump,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-01-25 03:18:58+00:00,1.61809E+18,https://twitter.com/wyldbill01/status/1618085994502422530,"@EndWokeness @elonmusk The UN has no authoritive authority in the USA. No member of the UN is elected. The USA consider ""Freedom of Speech"" inalienable right. Your sanctions mean nothing to us.",wyldbill01,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:57+00:00,1.61809E+18,https://twitter.com/fabianarosalope/status/1618085990710784001,@Tesla @elonmusk 😇👏👏👏,fabianarosalope,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:57+00:00,1.61809E+18,https://twitter.com/unhealthytruth/status/1618085989720944640,@MarkSpacetexas @elonmusk I’m back :-),unhealthytruth,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:55+00:00,1.61809E+18,https://twitter.com/rottingzero/status/1618085983580479488,remember when grimes dated elon musk,rottingzero,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:55+00:00,1.61809E+18,https://twitter.com/MochiDiscord/status/1618085983249104898,@elonmusk wow epic,MochiDiscord,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:55+00:00,1.61809E+18,https://twitter.com/elle_fury/status/1618085981479141378,@WoodReporting @elonmusk @TheOliverStone @MaxBlumenthal This would have probably been you back in the day. https://t.co/7SIJgMUWoN,elle_fury,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:55+00:00,1.61809E+18,https://twitter.com/mysticl/status/1618085980640260096,@Nvamber4 @Tesla @elonmusk Page 97 ... from Impact Statement 2021 ... the statement for 2022 is not out yet /// https://t.co/RxxhhvO4OQ,mysticl,0,0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0
2023-01-25 03:18:54+00:00,1.61809E+18,https://twitter.com/jhbdiver69/status/1618085979805585409,@American555Girl @elonmusk you just talked about it! how are you banned?🤡,jhbdiver69,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:53+00:00,1.61809E+18,https://twitter.com/RANJITK94069975/status/1618085975946833920,@teslaownersSV @elonmusk Time to hug real hero,RANJITK94069975,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:52+00:00,1.61809E+18,https://twitter.com/MORETTOS/status/1618085969059774464,@elonmusk @ggreenwald Ele é como Silvester stallone no filme The judge,MORETTOS,0,0,it,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:51+00:00,1.61809E+18,https://twitter.com/Mel_Ankoly/status/1618085965037436929,"@Mollyploofkins @elonmusk I will *never* buy a Muskmobile now. It's not even just about Twitter, he supports fascism.",Mel_Ankoly,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3
2023-01-25 03:18:50+00:00,1.61809E+18,https://twitter.com/MusicPoljo/status/1618085961648439299,"@elonmusk Can neuralink slow down or prevent all neurological diseases in the future? Such as MS, alzheimers etc?",MusicPoljo,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:49+00:00,1.61809E+18,https://twitter.com/spectatorxyz/status/1618085956606910464,@elonmusk https://t.co/yjOBSQdx0j,spectatorxyz,0,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:49+00:00,1.61809E+18,https://twitter.com/gatitosyalpacas/status/1618085955688337408,@SalcinesOscar @elonmusk X2🤣,gatitosyalpacas,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:18:48+00:00,1.61809E+18,https://twitter.com/OPERA_J0E/status/1618085952139980800,@elonmusk @JudiciaryGOP @SpeakerMcCarthy Meaningless. Mirror effect...like every #american #Vortex of stupidity...it folds over on itself...changing the hands of who holds the weapons over the people is meaningless to the people...have fun with it...just make it entertaining! #Circus #animals #governmentshutdown https://t.co/PrG1fBrYEP,OPERA_J0E,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:47+00:00,1.61809E+18,https://twitter.com/Tom22952365/status/1618085950349017088,@elonmusk @slashdot I mean .  Living costs too much . I can't imagine having more financial stress .,Tom22952365,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:47+00:00,1.61809E+18,https://twitter.com/KevWebb11/status/1618085947660460033,@elonmusk @JudiciaryGOP @SpeakerMcCarthy https://t.co/xJMuzYOFvi You might want to look at this. This will cause 90% of American to be in prision if no one tries to stop them.,KevWebb11,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:47+00:00,1.61809E+18,https://twitter.com/Joecwh3Giuseppe/status/1618085947144536064,@cb_doge @elonmusk Where’s my blue check mark Elon,Joecwh3Giuseppe,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:46+00:00,1.61809E+18,https://twitter.com/JeffNeelzebubII/status/1618085944749621249,"@sloppyrl @elonmusk @JudiciaryGOP @SpeakerMcCarthy Mostly I want Elon to be aware of it and comment on it, if he has the balls",JeffNeelzebubII,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:46+00:00,1.61809E+18,https://twitter.com/RpsAgainstTrump/status/1618085944221130753,"“Free speech absolutist,” my a$$ @elonmusk",RpsAgainstTrump,3,7,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32
2023-01-25 03:18:45+00:00,1.61809E+18,https://twitter.com/TheAvaMoon/status/1618085939670310912,@okikokokioi @GailAlfarATX @elonmusk I love everything about Elon.💯❤️,TheAvaMoon,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:41+00:00,1.61809E+18,https://twitter.com/JoshuaMillsap8/status/1618085921945190401,"guess what? I like Rockets. Rockets are cool .like the one Elon made, they are more like CRYPTO than i thought. they go up, and then they come down. I think he's having a launch tomorrow. I might watch it go  UP😏 🚀 #elon_musk $doge",JoshuaMillsap8,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:39+00:00,1.61809E+18,https://twitter.com/HodlersBaby/status/1618085916463226881,@Lipstay @KTVU @elonmusk Elon is a fun billionaire. #69,HodlersBaby,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:38+00:00,1.61809E+18,https://twitter.com/UnlockNewHouse/status/1618085910779920388,@SenWarren @ewarren Keep paying for both blue checks to @elonmusk,UnlockNewHouse,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:36+00:00,1.61809E+18,https://twitter.com/biggo_z/status/1618085901783166976,@cb_doge @elonmusk @mayemusk I just wanna thank Elon.m,biggo_z,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:36+00:00,1.61809E+18,https://twitter.com/imunnite/status/1618085901690896387,a ustedes también les pasa q se les corta el sonido en los videos de esta app? hace semanas me pasa me tenes podrida @elonmusk gordo resentido la pisciana ya anda con otro,imunnite,1,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:36+00:00,1.61809E+18,https://twitter.com/DeniseDessy1/status/1618085901447618560,@American555Girl @elonmusk Hope everything is all right. Take care my friend. 🙏🏼,DeniseDessy1,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:35+00:00,1.61809E+18,https://twitter.com/frank_denota/status/1618085900411625472,@HanselSchatzi @elonmusk @JudiciaryGOP @SpeakerMcCarthy https://t.co/rft3Yz9cpw,frank_denota,0,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:35+00:00,1.61809E+18,https://twitter.com/FloridaF4F/status/1618085898859732994,@ShemekaMichelle @elonmusk @TwitterSupport This as been happening to me.. then a few hours ago by.. I go to my drafts and it lets me send the post thru...,FloridaF4F,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:35+00:00,1.61809E+18,https://twitter.com/Charlton228/status/1618085897475592200,@teslaownersSV @elonmusk Educator: “you are a dream student! “ I wish you great joy and success.,Charlton228,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:33+00:00,1.61809E+18,https://twitter.com/felty_aaron/status/1618085891070906368,@brian420akaKing @elonmusk @JudiciaryGOP @SpeakerMcCarthy https://t.co/0Q2MFeLdlo,felty_aaron,1,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:33+00:00,1.61809E+18,https://twitter.com/spectatorxyz/status/1618085890647273472,@elonmusk https://t.co/yjOBSQdx0j,spectatorxyz,0,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:32+00:00,1.61809E+18,https://twitter.com/MrHumpty_/status/1618085888252346370,"@ellagirwin @jonesville @GentrifiedA @BrittanyVenti @TheQuartering @elizableu @Twitter @elonmusk @elonmusk This just continues. New ownership but still not rational accountability.

Governance by whims without requiring backings of claims is exactly how this platform almost died. You have a chance. Your goodwill is almost spent.",MrHumpty_,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:30+00:00,1.61809E+18,https://twitter.com/ChampagneOnIce2/status/1618085879712731136,@elonmusk @slashdot This infinite growth narrative is naive and harmful. Cite even one model suggesting the Earth's sustainable carrying capacity is more than 3-4 billion people. The end of cheap fossil fuels will most likely lead to a massive number of deaths.,ChampagneOnIce2,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:30+00:00,1.61809E+18,https://twitter.com/AltaAgTrends101/status/1618085879406538759,@iriedeby @elonmusk @billysteeler85 @NicoleBehnam I’ll look next time but pretty sure I’ve seen it very recently,AltaAgTrends101,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:30+00:00,1.61809E+18,https://twitter.com/ks2736/status/1618085875921088512,@elonmusk @slashdot Bull!,ks2736,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0
2023-01-25 03:18:29+00:00,1.61809E+18,https://twitter.com/olhardigital/status/1618085873198718982,"Mau inquilino: após compra por Elon Musk, Twitter está atrasado no aluguel de sua sede https://t.co/XWyzcEWBFM",olhardigital,0,1,es,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",4
2023-01-25 03:18:27+00:00,1.61809E+18,https://twitter.com/Birdman68861124/status/1618085863430451200,@AngeliaDesselle @elonmusk @ScottAdamsSays Stop…..just stop. You’re a poor actor and nobody but feeble minded people believe this.,Birdman68861124,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:26+00:00,1.61809E+18,https://twitter.com/juswanasay/status/1618085862742556672,@AapGhumaKeLeL0 मुझे लगता है सीधा @elonmusk को बोल रहे हैं bsdk अब तो account वापस कर free speech के ढोल आप भी try करो,juswanasay,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:25+00:00,1.61809E+18,https://twitter.com/BennyJo23322036/status/1618085857394831361,Elon Musk Says Proxy Advisors 'Effectively Control the Stock Market' https://t.co/o8MXKukZsK,BennyJo23322036,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:25+00:00,1.61809E+18,https://twitter.com/simonfunnything/status/1618085857185116160,@himansu_desai @GailAlfarATX @Tesla @elonmusk You are correct. Just the wording of the tweet I suppose,simonfunnything,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:24+00:00,1.61809E+18,https://twitter.com/adajahnichole/status/1618085854530129920,@dylan28628613 @4PF_Rami @elonmusk Ban him immediately,adajahnichole,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:18:24+00:00,1.61809E+18,https://twitter.com/adrian_ruiz_99/status/1618085853573844994,@CSI_Starbase @elonmusk I really hope that's changed soon. LOX is ok to vent as it in itself isn't flammable or anything but LNG ummm. That's worrisome. There's a reason fuels aren't vented to open air.,adrian_ruiz_99,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:24+00:00,1.61809E+18,https://twitter.com/yanfeizodiac/status/1618085852898557952,elon musk cade o resto dos carácteres para eu poder tuitar a bridge inteira de welcome to my island by caroline polachek 2022,yanfeizodiac,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:24+00:00,1.61809E+18,https://twitter.com/ivanovic/status/1618085850809782272,@cb_doge @elonmusk https://t.co/kjyKybhswZ,ivanovic,0,0,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:22+00:00,1.61809E+18,https://twitter.com/geoffwolfe/status/1618085844493152257,@msuster Kara is an extremely vocal critic of @DavidSacks and @elonmusk. There is no doubt a shadow ban is on her.,geoffwolfe,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:21+00:00,1.61809E+18,https://twitter.com/KasandaRk/status/1618085840185327618,"@Coredao_Org 
@CoreDaoNews
@elonmusk
Core will soon be the most sort after crypto by everyone💞💯✨✨✨✨✨✨✨🍻. Mark my words 🐰",KasandaRk,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-01-25 03:18:20+00:00,1.61809E+18,https://twitter.com/lcraca/status/1618085834384867330,"“Probablemente una buena idea”, dice Elon Musk sobre la moneda común de Argentina y Brasil https://t.co/soNhPpPpwS a través de @sumariuminfo  Saludos Profesor @GuillermotlSur y @gentedespierta Interesante!!",lcraca,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:17+00:00,1.61809E+18,https://twitter.com/loggyrhythm/status/1618085822263353344,@JudiciaryGOP @SpeakerMcCarthy @elonmusk I sure would love to understand the review committee bots that asked me if I wanted to tweet this because “most people don’t want to see tweets like this.”  Huh? They need to. Right now.,loggyrhythm,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:16+00:00,1.61809E+18,https://twitter.com/CroMagn53664476/status/1618085817309876228,"DHS’ role in Twitter censorship before Elon Musk bought platform is exposed
https://t.co/t9d1kGDK6E",CroMagn53664476,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:15+00:00,1.61809E+18,https://twitter.com/Harley_Dreams/status/1618085815569223680,"the moment you realize @elonmusk is @ToscaMusk big brother
yep, i’m today years old when i realized E was Elon! 😂😂 even with the pic it takes a spammer to help me out. 😂
Sorry Mr Musk…i kind of feel bad about that one…even if i am laughing! https://t.co/3u929QN1BB",Harley_Dreams,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:15+00:00,1.61809E+18,https://twitter.com/pafmer1/status/1618085813560184834,@Jason @Jason @elonmusk please stop publicly shaming young employees for doing their assigned job.,pafmer1,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:13+00:00,1.61809E+18,https://twitter.com/tiffany74857807/status/1618085807025422337,@gorskon @DrSusanOliver1 @elonmusk Have you watched https://t.co/9ycCqS4IW7,tiffany74857807,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:12+00:00,1.61809E+18,https://twitter.com/KnowItAllNelda/status/1618085801824505857,@MuesforMontana @elonmusk @JudiciaryGOP @SpeakerMcCarthy It’s a CIA op.,KnowItAllNelda,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:09+00:00,1.61809E+18,https://twitter.com/horack_david/status/1618085788063010816,@MattWallace888 Yes Go Elon Musk he is right and a smart man,horack_david,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:08+00:00,1.61809E+18,https://twitter.com/pauldelutser/status/1618085787421282307,"@steven_bahn @odow0596 @elonmusk @JudiciaryGOP @SpeakerMcCarthy No, just the opesite because that is exactly what you have now, republicans investigating democrats because the one dont like the other one and are for a large part incapable to do the job.",pauldelutser,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:07+00:00,1.61809E+18,https://twitter.com/AbbasMirzaaaa/status/1618085783348609025,@smtashakori @a1gard @FarazToday @Samaneh_psy @sare6190 @elonmusk اینم میشه,AbbasMirzaaaa,0,0,fa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:06+00:00,1.61809E+18,https://twitter.com/JustinSwidzins1/status/1618085777967284227,@elonmusk @alx 0xE39de0CFCB4e9691DaEF5B023E0a99de2816f7b7 send some eth and I’ll make everything better,JustinSwidzins1,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-01-25 03:18:06+00:00,1.61809E+18,https://twitter.com/bibicabot/status/1618085777002631169,"bros. it happened. again 
desativei o twitter e ele apagou td de follower eh isso elon musk conserta esse bug",bibicabot,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:04+00:00,1.61809E+18,https://twitter.com/Gamers_N_more/status/1618085770576941056,@gvtmonkey @FightHaven @elonmusk This dude straight up asking Elon 😂,Gamers_N_more,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:04+00:00,1.61809E+18,https://twitter.com/paul_kalmakoff/status/1618085767326363649,@elonmusk No,paul_kalmakoff,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-01-25 03:18:02+00:00,1.61809E+18,https://twitter.com/EmilyMcleanCM/status/1618085761886322690,3-D animation Elon musk – One News Page VIDEO #VideoContent #Branding #Content #ContentCreation https://t.co/QbpnD1qNB8,EmilyMcleanCM,0,0,en,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0
2023-01-25 03:18:02+00:00,1.61809E+18,https://twitter.com/navkamboj/status/1618085761378816000,@elonmusk ?,navkamboj,0,0,qam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-01-25 03:18:02+00:00,1.61809E+18,https://twitter.com/MWhiteKnight11/status/1618085761043271682,@ryangrim @elonmusk @MazMHussain What?! Mr. Freedom of Speech is blocking free speech?! I’m shocked!,MWhiteKnight11,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-01-25 03:18:01+00:00,1.61809E+18,https://twitter.com/Matthew72648282/status/1618085757654298625,@elonmusk @slashdot Look up the Georgia guidestones,Matthew72648282,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
